datetime,queue,queue_utilization,queue_fullness,queue_efficiency
2022-06-01 06:00:00.000000,AGLT2,3.0806,2.1954,0.9839
2022-06-01 08:00:00.000000,AGLT2,0.8148,1.1,0.9815
2022-06-01 09:00:00.000000,AGLT2,3.617,1.9209,0.9255
2022-06-01 15:00:00.000000,AGLT2,5.2879,5.1704,0.8485
2022-06-01 10:00:00.000000,AGLT2,8.0728,1.3852,0.9536
2022-06-01 22:00:00.000000,AGLT2,2.0467,21.04,0.9261
2022-06-01 16:00:00.000000,AGLT2,4.2727,2.5844,0.9725
2022-06-01 18:00:00.000000,AGLT2,1.9399,1.586,0.9605
2022-06-01 11:00:00.000000,AGLT2,7.3478,2.0704,0.9511
2022-06-01 13:00:00.000000,AGLT2,2.0472,1.6385,0.8989
2022-06-01 14:00:00.000000,AGLT2,1.1859,1.1662,0.8111
2022-06-01 17:00:00.000000,AGLT2,2.9723,1.4559,0.9099
2022-06-01 21:00:00.000000,AGLT2,2.9171,2.2397,0.7122
2022-06-01 19:00:00.000000,AGLT2,1.6755,1.8824,0.9669
2022-06-01 23:00:00.000000,AGLT2,4.9091,108,0.6545
2022-06-01 20:00:00.000000,AGLT2,1.159,2.1508,0.8781
2022-06-02 00:00:00.000000,AGLT2,1.2582,2.317,0.6747
2022-06-02 02:00:00.000000,AGLT2,1.011,43.619,0.8322
2022-06-02 01:00:00.000000,AGLT2,0.9301,1.9511,0.5622
2022-06-02 03:00:00.000000,AGLT2,0.4667,1.037,0.7194
2022-06-02 04:00:00.000000,AGLT2,4.7551,10.2193,0.6041
2022-06-02 08:00:00.000000,AGLT2,123.8333,123.8333,0.9167
2022-06-02 12:00:00.000000,AGLT2,0.303,1.3861,0.2468
2022-06-02 05:00:00.000000,AGLT2,5.7852,39.1818,0.9396
2022-06-02 09:00:00.000000,AGLT2,1.9699,6.5364,0.4466
2022-06-02 11:00:00.000000,AGLT2,1.8247,4.896,0.2509
2022-06-02 06:00:00.000000,AGLT2,0.8041,6.5,0.9588
2022-06-03 01:00:00.000000,AGLT2,1.3477,42.6364,0.9943
2022-06-02 07:00:00.000000,AGLT2,77,121,0.9091
2022-06-02 14:00:00.000000,AGLT2,0.7073,1.5263,0.9756
2022-06-02 13:00:00.000000,AGLT2,0.4586,3.8125,0.8797
2022-06-02 21:00:00.000000,AGLT2,4.9691,1.1891,0.8395
2022-06-02 19:00:00.000000,AGLT2,0.9302,3.3083,0.6321
2022-06-02 18:00:00.000000,AGLT2,1.3117,1.3333,0.2065
2022-06-02 15:00:00.000000,AGLT2,2.7692,1.8,0.9231
2022-06-02 17:00:00.000000,AGLT2,1.5416,1.9726,0.2993
2022-06-02 20:00:00.000000,AGLT2,1.6794,1.0046,0.9771
2022-06-02 16:00:00.000000,AGLT2,2.678,1.0972,0.7797
2022-06-02 22:00:00.000000,AGLT2,1.1901,1.4448,0.281
2022-06-03 03:00:00.000000,AGLT2,1.0667,1.5,0.8667
2022-06-03 05:00:00.000000,AGLT2,1.306,1.0671,0.2388
2022-06-03 22:00:00.000000,AGLT2,1.2522,1.1397,0.9914
2022-06-02 23:00:00.000000,AGLT2,0.5871,7.5833,0.9742
2022-06-03 00:00:00.000000,AGLT2,0.1518,1.8889,0.9911
2022-06-03 04:00:00.000000,AGLT2,24.9861,13.3259,0.6667
2022-06-03 10:00:00.000000,AGLT2,26,3.5602,0.7879
2022-06-03 02:00:00.000000,AGLT2,0.1048,2.2,1
2022-06-03 08:00:00.000000,AGLT2,1,3.0769,0.925
2022-06-03 09:00:00.000000,AGLT2,1.7368,2.0625,0.8421
2022-06-03 07:00:00.000000,AGLT2,0.7486,1.2523,0.1341
2022-06-03 06:00:00.000000,AGLT2,0.9902,1.1953,0.2402
2022-06-03 14:00:00.000000,AGLT2,5.7173,2.912,0.8796
2022-06-03 11:00:00.000000,AGLT2,1.7927,1.471,0.549
2022-06-03 15:00:00.000000,AGLT2,3.6792,7.7554,0.8942
2022-06-03 12:00:00.000000,AGLT2,5.9018,1.2663,0.9688
2022-06-03 13:00:00.000000,AGLT2,5.7254,1.0586,0.831
2022-06-03 20:00:00.000000,AGLT2,6.3715,3.0534,0.9102
2022-06-04 01:00:00.000000,AGLT2,6.3976,88.5,0.9819
2022-06-03 17:00:00.000000,AGLT2,2.2465,1.7134,0.3354
2022-06-03 16:00:00.000000,AGLT2,1.3404,2.8679,0.4533
2022-06-03 21:00:00.000000,AGLT2,1.5447,1.0024,0.9909
2022-06-03 18:00:00.000000,AGLT2,14.2864,2.8684,0.767
2022-06-04 00:00:00.000000,AGLT2,18.9859,192.5714,0.9718
2022-06-03 23:00:00.000000,AGLT2,1.4665,3.7947,1
2022-06-03 19:00:00.000000,AGLT2,3.7756,1.0202,0.8071
2022-06-04 10:00:00.000000,AGLT2,1.2521,12.7311,0.9926
2022-06-04 02:00:00.000000,AGLT2,0.6251,1.6625,0.9859
2022-06-04 05:00:00.000000,AGLT2,1.0699,1.1371,0.3817
2022-06-04 09:00:00.000000,AGLT2,2.208,4.0788,0.992
2022-06-04 03:00:00.000000,AGLT2,1.5443,3.7977,0.9462
2022-06-04 08:00:00.000000,AGLT2,12.8333,2.1271,0.7467
2022-06-04 11:00:00.000000,AGLT2,1.9588,4.0859,0.8765
2022-06-04 06:00:00.000000,AGLT2,1.3839,1.0053,0.1222
2022-06-04 12:00:00.000000,AGLT2,6.034,2.1146,0.8068
2022-06-04 04:00:00.000000,AGLT2,3.5777,7.37,0.1917
2022-06-04 07:00:00.000000,AGLT2,9.1029,1.1368,0.3971
2022-06-04 22:00:00.000000,AGLT2,0.469,1.1674,0.9947
2022-06-04 16:00:00.000000,AGLT2,0.5272,1.6265,0.9318
2022-06-04 13:00:00.000000,AGLT2,2.041,2.4817,0.9208
2022-06-04 14:00:00.000000,AGLT2,2.6321,1.2769,0.8803
2022-06-04 19:00:00.000000,AGLT2,11.1167,16.0723,0.9583
2022-06-04 15:00:00.000000,AGLT2,0.9201,1.9268,0.8209
2022-06-04 17:00:00.000000,AGLT2,0.5158,1.0185,0.9906
2022-06-04 23:00:00.000000,AGLT2,4.9963,5.8509,0.9813
2022-06-04 18:00:00.000000,AGLT2,0.8587,1.5098,0.9963
2022-06-04 20:00:00.000000,AGLT2,3.3708,9.2168,0.9872
2022-06-05 01:00:00.000000,AGLT2,10.25,28.7471,0.9344
2022-06-04 21:00:00.000000,AGLT2,0.5075,7.8462,0.9801
2022-06-05 00:00:00.000000,AGLT2,1.5084,1.6265,0.9274
2022-06-05 06:00:00.000000,AGLT2,29.7248,9.4461,0.8532
2022-06-05 02:00:00.000000,AGLT2,0.7694,1.0124,0.5142
2022-06-05 03:00:00.000000,AGLT2,0.9023,3.4889,0.8908
2022-06-05 05:00:00.000000,AGLT2,1.0873,1.4924,0.6333
2022-06-05 08:00:00.000000,AGLT2,4.036,0.9087,0.8198
2022-06-05 04:00:00.000000,AGLT2,0.2598,1.1,0.8976
2022-06-05 10:00:00.000000,AGLT2,1.8561,2.7841,0.9848
2022-06-05 07:00:00.000000,AGLT2,13.0058,1.5924,0.9133
2022-06-05 12:00:00.000000,AGLT2,18.1931,4.3477,0.6309
2022-06-05 09:00:00.000000,AGLT2,0.3939,3.9,0.9798
2022-06-05 11:00:00.000000,AGLT2,2.0692,2.4357,0.1214
2022-06-05 13:00:00.000000,AGLT2,9.397,1.871,0.9026
2022-06-06 01:00:00.000000,AGLT2,2.6938,1.3534,0.9957
2022-06-05 17:00:00.000000,AGLT2,0.9518,1.1357,0.9839
2022-06-05 15:00:00.000000,AGLT2,5.7477,93.8235,0.9964
2022-06-05 14:00:00.000000,AGLT2,6.0228,3.172,0.9943
2022-06-05 18:00:00.000000,AGLT2,5.4978,35.9714,0.5873
2022-06-05 16:00:00.000000,AGLT2,1.5037,1.4628,0.9941
2022-06-05 19:00:00.000000,AGLT2,3.0512,1.8112,0.9137
2022-06-05 23:00:00.000000,AGLT2,2.0273,2.1504,0.4475
2022-06-05 22:00:00.000000,AGLT2,10.7279,4.4112,0.9524
2022-06-05 20:00:00.000000,AGLT2,7.5237,74.7941,0.9053
2022-06-05 21:00:00.000000,AGLT2,0.9221,1.6645,0.9521
2022-06-06 03:00:00.000000,AGLT2,2.5263,13.5146,0.9356
2022-06-06 12:00:00.000000,AGLT2,1.2765,3.8107,0.4054
2022-06-06 00:00:00.000000,AGLT2,5.3842,2.157,0.9981
2022-06-06 02:00:00.000000,AGLT2,4.1743,3.6224,0.9741
2022-06-06 10:00:00.000000,AGLT2,0.0929,1.3,0.8786
2022-06-06 09:00:00.000000,AGLT2,1.8359,31.9417,0.284
2022-06-06 07:00:00.000000,AGLT2,2.1166,5.4884,0.9832
2022-06-06 04:00:00.000000,AGLT2,1.7879,1.1109,0.9958
2022-06-06 11:00:00.000000,AGLT2,0.0505,1.0455,0.9525
2022-06-06 05:00:00.000000,AGLT2,1.3537,1.7712,0.998
2022-06-07 22:00:00.000000,AGLT2,0.9886,1.1637,0.979
2022-06-06 22:00:00.000000,AGLT2,0.4915,99.25,0.0479
2022-06-06 06:00:00.000000,AGLT2,0.64,1.2382,0.9965
2022-06-06 20:00:00.000000,AGLT2,18.4487,17.9875,0.9872
2022-06-06 08:00:00.000000,AGLT2,0.1305,2.6275,0.9727
2022-06-06 16:00:00.000000,AGLT2,0.9937,1.1169,0.9462
2022-06-07 01:00:00.000000,AGLT2,12.5579,4.3069,0.4421
2022-06-06 13:00:00.000000,AGLT2,1.2687,1.5483,0.7985
2022-06-06 14:00:00.000000,AGLT2,1.9176,1.7536,0.7908
2022-06-06 15:00:00.000000,AGLT2,2.6679,1.3819,0.8193
2022-06-06 21:00:00.000000,AGLT2,4.3892,196.4167,0.3073
2022-06-06 17:00:00.000000,AGLT2,0.8151,1.4302,0.8903
2022-06-06 19:00:00.000000,AGLT2,2.0256,3.5676,0.5013
2022-06-07 03:00:00.000000,AGLT2,1.7447,5.8571,0.9362
2022-06-06 18:00:00.000000,AGLT2,1.2468,1.2687,0.8615
2022-06-07 00:00:00.000000,AGLT2,5.1042,1.3315,0.5
2022-06-06 23:00:00.000000,AGLT2,4.781,2.5787,0.1606
2022-06-07 05:00:00.000000,AGLT2,1.3534,5.8103,0.9759
2022-06-07 10:00:00.000000,AGLT2,0.4228,3.9375,0.953
2022-06-07 09:00:00.000000,AGLT2,4.7302,14.1905,0.9762
2022-06-07 04:00:00.000000,AGLT2,6.4776,1.0408,0.791
2022-06-07 07:00:00.000000,AGLT2,2.981,1.5455,0.9905
2022-06-07 06:00:00.000000,AGLT2,0.9752,1.0825,0.9752
2022-06-07 02:00:00.000000,AGLT2,1.4788,1.2473,0.987
2022-06-07 13:00:00.000000,AGLT2,0.7322,1.4942,0.963
2022-06-07 11:00:00.000000,AGLT2,9.4241,3.0575,0.9747
2022-06-07 12:00:00.000000,AGLT2,1.1631,1.0059,0.9855
2022-06-07 08:00:00.000000,AGLT2,3.7264,2.6333,0.9245
2022-06-07 14:00:00.000000,AGLT2,2.5414,3.5406,0.9923
2022-06-07 16:00:00.000000,AGLT2,2.2917,2.8333,0.9926
2022-06-07 15:00:00.000000,AGLT2,2.0687,1.2613,0.6319
2022-06-07 17:00:00.000000,AGLT2,3.7787,1.7754,0.9426
2022-06-08 16:00:00.000000,AGLT2,0.4073,11.0108,0.3349
2022-06-07 18:00:00.000000,AGLT2,2.3893,1.7366,0.9799
2022-06-07 19:00:00.000000,AGLT2,0.9188,1.4441,0.3567
2022-06-08 02:00:00.000000,AGLT2,1.6985,1.0744,0.8603
2022-06-07 20:00:00.000000,AGLT2,0.2899,1.3008,0.8423
2022-06-07 23:00:00.000000,AGLT2,1.4113,1.4113,0.9645
2022-06-07 21:00:00.000000,AGLT2,2.5881,3.658,0.9786
2022-06-08 03:00:00.000000,AGLT2,5.9278,5.8081,0.9897
2022-06-08 00:00:00.000000,AGLT2,2.8017,1.4739,0.9008
2022-06-08 01:00:00.000000,AGLT2,2.8354,1.2976,0.7901
2022-06-08 04:00:00.000000,AGLT2,1.5136,1.0973,0.9832
2022-06-08 07:00:00.000000,AGLT2,1.5161,1.1368,0.992
2022-06-08 06:00:00.000000,AGLT2,5.7921,1.8685,0.9688
2022-06-08 08:00:00.000000,AGLT2,8.5814,4.7308,0.907
2022-06-08 05:00:00.000000,AGLT2,1.5084,2.1475,0.9928
2022-06-08 14:00:00.000000,AGLT2,0.9656,1.2252,0.979
2022-06-08 09:00:00.000000,AGLT2,0.5852,2.4771,0.8769
2022-06-08 10:00:00.000000,AGLT2,1.4153,1.7171,0.9201
2022-06-08 11:00:00.000000,AGLT2,4.9036,4.9756,0.9759
2022-06-09 01:00:00.000000,AGLT2,1.1406,1.4335,0.7551
2022-06-08 12:00:00.000000,AGLT2,30.4267,5.6485,0.9467
2022-06-08 13:00:00.000000,AGLT2,7.0553,1.5129,0.9347
2022-06-08 17:00:00.000000,AGLT2,2.1919,9.3,0.9798
2022-06-08 15:00:00.000000,AGLT2,8.6408,7.6724,0.8252
2022-06-08 19:00:00.000000,AGLT2,0.7805,2.1053,0.8683
2022-06-08 20:00:00.000000,AGLT2,3.8889,2.6415,0.9444
2022-06-08 18:00:00.000000,AGLT2,0.6454,1.1912,1
2022-06-08 21:00:00.000000,AGLT2,2.0915,1.7168,0.993
2022-06-09 02:00:00.000000,AGLT2,1.7676,1.484,0.3824
2022-06-08 22:00:00.000000,AGLT2,2.1909,3.3004,0.302
2022-06-08 23:00:00.000000,AGLT2,0.9688,1.0533,0.3029
2022-06-09 04:00:00.000000,AGLT2,2.3316,1.3029,0.9789
2022-06-09 00:00:00.000000,AGLT2,2.784,1.5646,0.723
2022-06-09 12:00:00.000000,AGLT2,0.4216,1.1414,0.9664
2022-06-09 06:00:00.000000,AGLT2,1.3901,1.1941,0.9814
2022-06-09 03:00:00.000000,AGLT2,2.4454,1.8855,0.6376
2022-06-09 05:00:00.000000,AGLT2,4.0697,4.9015,0.9636
2022-06-09 07:00:00.000000,AGLT2,0.7347,1.3758,0.9864
2022-06-09 10:00:00.000000,AGLT2,3.1138,1.49,0.994
2022-06-09 08:00:00.000000,AGLT2,0.5668,1.7097,0.9733
2022-06-09 11:00:00.000000,AGLT2,1.1125,1.0008,0.9924
2022-06-09 09:00:00.000000,AGLT2,0.1233,1.775,0.9948
2022-06-09 16:00:00.000000,AGLT2,4.5542,1.7143,0.8855
2022-06-09 13:00:00.000000,AGLT2,0.9341,3.806,0.9634
2022-06-09 14:00:00.000000,AGLT2,2.4196,1.5249,0.918
2022-06-09 22:00:00.000000,AGLT2,0.6432,1.4221,0.9045
2022-06-09 15:00:00.000000,AGLT2,1.8919,1.6154,0.8829
2022-06-09 19:00:00.000000,AGLT2,4.8131,2.6679,0.7072
2022-06-09 17:00:00.000000,AGLT2,1.2101,1.336,0.1649
2022-06-09 18:00:00.000000,AGLT2,11.7465,1.9261,0.831
2022-06-09 20:00:00.000000,AGLT2,0.3457,1.1274,0.8398
2022-06-09 21:00:00.000000,AGLT2,0.1225,1.25,0.8652
2022-06-10 02:00:00.000000,AGLT2,6.6713,1.5717,0.951
2022-06-09 23:00:00.000000,AGLT2,0.2932,1.5286,0.9014
2022-06-10 04:00:00.000000,AGLT2,6.1429,1.0026,0.9841
2022-06-10 01:00:00.000000,AGLT2,0.212,3.12,0.981
2022-06-10 00:00:00.000000,AGLT2,0.3288,1.1967,0.7703
2022-06-10 03:00:00.000000,AGLT2,3.8151,1.5548,0.8908
2022-06-10 05:00:00.000000,AGLT2,7.386,1.0194,0.8421
2022-06-10 07:00:00.000000,AGLT2,0.925,1.1212,0.5625
2022-06-10 12:00:00.000000,AGLT2,4.1631,1.0319,0.7425
2022-06-10 08:00:00.000000,AGLT2,0.3,2.5,0.0422
2022-06-10 16:00:00.000000,AGLT2,1.599,1.329,0.9479
2022-06-10 09:00:00.000000,AGLT2,12.0694,15.3907,0.4008
2022-06-10 10:00:00.000000,AGLT2,4.25,1.0125,0.8629
2022-06-10 06:00:00.000000,AGLT2,0.7636,2.1,0.8727
2022-06-10 11:00:00.000000,AGLT2,5.453,1.0613,0.8729
2022-06-10 19:00:00.000000,AGLT2,0.6016,1.8,0.9786
2022-06-10 21:00:00.000000,AGLT2,4.4179,1.2516,0.2985
2022-06-10 13:00:00.000000,AGLT2,2.6429,1.3008,0.5952
2022-06-10 23:00:00.000000,AGLT2,0.3621,1.5633,0.1287
2022-06-11 01:00:00.000000,AGLT2,5.9094,21.2,0.9826
2022-06-10 20:00:00.000000,AGLT2,7.4043,1.3034,0.7872
2022-06-10 18:00:00.000000,AGLT2,0.3936,1.2171,0.9766
2022-06-10 22:00:00.000000,AGLT2,0.2896,1.1359,0.0322
2022-06-10 17:00:00.000000,AGLT2,2.209,2.5085,0.9104
2022-06-11 10:00:00.000000,AGLT2,1.5308,1.059,0.9763
2022-06-11 03:00:00.000000,AGLT2,2.4258,2.1769,0.9513
2022-06-11 00:00:00.000000,AGLT2,0.233,1.3787,0.977
2022-06-11 05:00:00.000000,AGLT2,0.9357,1.3791,0.9936
2022-06-11 08:00:00.000000,AGLT2,0.698,1.6952,0.9882
2022-06-11 02:00:00.000000,AGLT2,0.1331,1.4429,0.9934
2022-06-11 07:00:00.000000,AGLT2,0.5773,1.1856,0.9971
2022-06-11 06:00:00.000000,AGLT2,1.4553,3.0686,0.9946
2022-06-11 09:00:00.000000,AGLT2,1.279,1.0034,0.9957
2022-06-11 14:00:00.000000,AGLT2,0.4798,1.5675,0.1113
2022-06-11 04:00:00.000000,AGLT2,3.5311,1.1302,0.9952
2022-06-11 11:00:00.000000,AGLT2,9.2335,5.765,0.9698
2022-06-11 15:00:00.000000,AGLT2,42.3095,29.1311,0.8929
2022-06-11 12:00:00.000000,AGLT2,2.5045,2.3039,0.9966
2022-06-12 01:00:00.000000,AGLT2,2.9441,2.3078,0.6489
2022-06-11 17:00:00.000000,AGLT2,2.509,1.9659,0.9463
2022-06-13 01:00:00.000000,AGLT2,4.06,14.1628,0.6267
2022-06-11 19:00:00.000000,AGLT2,9.2837,3.8428,0.9639
2022-06-11 16:00:00.000000,AGLT2,25.6544,54.5156,0.8456
2022-06-11 13:00:00.000000,AGLT2,0.7224,1,0.2846
2022-06-11 18:00:00.000000,AGLT2,9.9011,1.5105,0.7692
2022-06-11 22:00:00.000000,AGLT2,8.9459,2.6907,0.9871
2022-06-12 00:00:00.000000,AGLT2,4.3784,5.4989,0.9949
2022-06-11 20:00:00.000000,AGLT2,8.2587,6.4656,0.9787
2022-06-12 04:00:00.000000,AGLT2,1.2779,2.1299,0.9922
2022-06-11 23:00:00.000000,AGLT2,0.9338,1.0705,0.8771
2022-06-11 21:00:00.000000,AGLT2,12.2267,83.3636,0.9822
2022-06-12 14:00:00.000000,AGLT2,3.8198,18.322,0.8445
2022-06-12 02:00:00.000000,AGLT2,1.5357,4.5195,0.9939
2022-06-12 03:00:00.000000,AGLT2,1.1858,1.0466,0.9943
2022-06-12 07:00:00.000000,AGLT2,2.752,2.3027,0.8862
2022-06-12 10:00:00.000000,AGLT2,6.6444,2.9314,0.9167
2022-06-12 08:00:00.000000,AGLT2,0.2768,2.4762,0.9878
2022-06-12 05:00:00.000000,AGLT2,1.5182,3.8519,0.9781
2022-06-12 09:00:00.000000,AGLT2,1.7088,1.3122,0.9203
2022-06-12 06:00:00.000000,AGLT2,0.722,4.625,0.9854
2022-06-12 11:00:00.000000,AGLT2,0.0863,0.86,0.9277
2022-06-12 19:00:00.000000,AGLT2,4.2809,5.5889,0.9277
2022-06-12 16:00:00.000000,AGLT2,2.102,2.0557,0.9561
2022-06-12 12:00:00.000000,AGLT2,2.2536,5.6545,0.872
2022-06-12 20:00:00.000000,AGLT2,0.2185,1.4444,0.9244
2022-06-12 13:00:00.000000,AGLT2,1.7188,7.3333,0.9141
2022-06-12 21:00:00.000000,AGLT2,4.9682,3.8424,0.8599
2022-06-12 22:00:00.000000,AGLT2,3.1136,1.3498,0.6591
2022-06-12 15:00:00.000000,AGLT2,1.523,4.1165,0.8574
2022-06-12 17:00:00.000000,AGLT2,0.2527,2.0909,0.9048
2022-06-13 04:00:00.000000,AGLT2,0.967,1.5304,0.1813
2022-06-12 18:00:00.000000,AGLT2,5.0742,5.6135,0.917
2022-06-13 02:00:00.000000,AGLT2,0.4582,1.3923,0.52
2022-06-12 23:00:00.000000,AGLT2,5.0886,6.3307,0.3861
2022-06-13 06:00:00.000000,AGLT2,1.0482,1.3509,0.6289
2022-06-13 07:00:00.000000,AGLT2,1.2459,2.0357,0.6393
2022-06-13 16:00:00.000000,AGLT2,3.7739,2.1696,0.6054
2022-06-13 00:00:00.000000,AGLT2,6.3737,9.8594,0.7374
2022-06-13 12:00:00.000000,AGLT2,2.5322,2.2472,0.4012
2022-06-13 03:00:00.000000,AGLT2,0.7928,1.932,0.3904
2022-06-13 05:00:00.000000,AGLT2,2.56,6.6207,0.7867
2022-06-13 14:00:00.000000,AGLT2,1.3739,1.9196,0.4044
2022-06-13 15:00:00.000000,AGLT2,1.0523,7.9717,0.3935
2022-06-13 10:00:00.000000,AGLT2,4.4601,3.8776,0.4648
2022-06-13 11:00:00.000000,AGLT2,3.2262,3.1149,0.3333
2022-06-13 08:00:00.000000,AGLT2,2.0199,3.3889,0.3907
2022-06-13 09:00:00.000000,AGLT2,2.2074,3.1104,0.4931
2022-06-13 23:00:00.000000,AGLT2,1.8069,3.237,0.746
2022-06-13 17:00:00.000000,AGLT2,0.4112,2.0024,0.3117
2022-06-14 01:00:00.000000,AGLT2,3.0712,2.6071,0.8947
2022-06-13 18:00:00.000000,AGLT2,3.8571,2.2017,0.4286
2022-06-13 13:00:00.000000,AGLT2,1.4441,5.1154,0.1064
2022-06-13 19:00:00.000000,AGLT2,1.2823,1.7097,0.8528
2022-06-13 20:00:00.000000,AGLT2,3.3469,4.3631,0.6384
2022-06-13 21:00:00.000000,AGLT2,2.5629,1.667,0.8628
2022-06-14 00:00:00.000000,AGLT2,0.7708,2.8467,0.917
2022-06-13 22:00:00.000000,AGLT2,2.8145,2.0052,0.7909
2022-06-14 07:00:00.000000,AGLT2,0.6126,2,0.967
2022-06-14 12:00:00.000000,AGLT2,1.1942,2.9286,0.7184
2022-06-14 05:00:00.000000,AGLT2,11.1582,2.0153,0.8249
2022-06-14 02:00:00.000000,AGLT2,2.2201,4.9101,0.744
2022-06-15 01:00:00.000000,AGLT2,3.8516,2.6016,0.8535
2022-06-14 08:00:00.000000,AGLT2,1.199,3.2308,0.5793
2022-06-14 03:00:00.000000,AGLT2,7.0038,3.3852,0.4291
2022-06-14 04:00:00.000000,AGLT2,7.1205,2.1701,0.7108
2022-06-14 22:00:00.000000,AGLT2,0.6199,25.8571,0.9144
2022-06-14 09:00:00.000000,AGLT2,1.2948,8.6154,0.9017
2022-06-14 06:00:00.000000,AGLT2,2.5399,4.0211,0.9497
2022-06-14 13:00:00.000000,AGLT2,2.8634,6.55,0.6831
2022-06-14 16:00:00.000000,AGLT2,1.677,2.2434,0.9393
2022-06-14 14:00:00.000000,AGLT2,12.0645,2.0381,0.7097
2022-06-14 15:00:00.000000,AGLT2,1.759,2.3113,0.9739
2022-06-14 10:00:00.000000,AGLT2,6.7838,4.2303,0.7838
2022-06-14 17:00:00.000000,AGLT2,8.8571,2.3396,0.875
2022-06-14 11:00:00.000000,AGLT2,1.78,6.1328,0.22
2022-06-14 18:00:00.000000,AGLT2,1.3321,11.8983,0.9734
2022-06-14 19:00:00.000000,AGLT2,1.9986,3.1071,0.323
2022-06-15 02:00:00.000000,AGLT2,4.7302,5.8431,0.9153
2022-06-14 20:00:00.000000,AGLT2,7.3175,8.3063,0.9286
2022-06-14 21:00:00.000000,AGLT2,3.4269,2.04,0.5217
2022-06-14 23:00:00.000000,AGLT2,1.8945,3.0815,0.9763
2022-06-15 04:00:00.000000,AGLT2,8.3832,1.7762,0.8224
2022-06-15 00:00:00.000000,AGLT2,6.2727,5.2571,0.9091
2022-06-15 03:00:00.000000,AGLT2,1.711,8.6744,0.9633
2022-06-15 07:00:00.000000,AGLT2,9.4444,1.9687,0.451
2022-06-15 06:00:00.000000,AGLT2,3.2624,2.9181,0.7407
2022-06-15 10:00:00.000000,AGLT2,2.6256,1.9072,0.5529
2022-06-15 05:00:00.000000,AGLT2,2.1303,7.5672,0.5504
2022-06-15 08:00:00.000000,AGLT2,9.3309,1.5081,0.8849
2022-06-15 09:00:00.000000,AGLT2,11.3141,2.0428,0.7308
2022-07-10 23:00:00.000000,AGLT2,43.7239,7.8962,0.8209
2022-06-15 14:00:00.000000,AGLT2,0.5909,1.8344,0.9822
2022-06-15 11:00:00.000000,AGLT2,1.1783,2.9666,0.8961
2022-06-15 13:00:00.000000,AGLT2,3.0211,2.5246,0.9621
2022-06-15 12:00:00.000000,AGLT2,0.6902,3.5574,0.9835
2022-06-15 15:00:00.000000,AGLT2,4.2243,3.7185,0.8473
2022-06-15 17:00:00.000000,AGLT2,1.3526,1.44,0.2645
2022-06-15 18:00:00.000000,AGLT2,1.557,1.1469,0.8987
2022-06-15 19:00:00.000000,AGLT2,2.3393,3.1924,0.8738
2022-06-15 16:00:00.000000,AGLT2,9.1871,2.0644,0.9708
2022-06-15 21:00:00.000000,AGLT2,4.9921,2.104,0.6037
2022-06-16 02:00:00.000000,AGLT2,1.7753,4.1333,0.1586
2022-06-15 20:00:00.000000,AGLT2,2.8017,24.2143,0.8678
2022-06-15 22:00:00.000000,AGLT2,9.7143,2.1449,0.6561
2022-06-16 03:00:00.000000,AGLT2,0.7411,3.1739,0.797
2022-06-16 01:00:00.000000,AGLT2,3.7363,1.5596,0.4615
2022-06-16 00:00:00.000000,AGLT2,5.2783,2.4378,0.613
2022-06-16 04:00:00.000000,AGLT2,3.0484,2.1356,0.629
2022-06-15 23:00:00.000000,AGLT2,1.3605,2.5574,0.7878
2022-06-16 08:00:00.000000,AGLT2,4.6096,11.0328,0.6712
2022-06-16 11:00:00.000000,AGLT2,1.3327,3.0786,0.8091
2022-06-16 05:00:00.000000,AGLT2,1.2618,23.8333,0.8118
2022-06-16 06:00:00.000000,AGLT2,0.991,4.8564,0.6674
2022-06-16 10:00:00.000000,AGLT2,2.7175,1.2605,0.8377
2022-06-16 09:00:00.000000,AGLT2,0.9787,2.8531,0.9244
2022-06-16 14:00:00.000000,AGLT2,1.0279,1.122,0.8883
2022-06-17 01:00:00.000000,AGLT2,2.2941,1.4844,0.9786
2022-06-16 07:00:00.000000,AGLT2,1.3955,1.2657,0.8507
2022-06-16 12:00:00.000000,AGLT2,0.1924,0.9914,0.9453
2022-06-16 17:00:00.000000,AGLT2,0.4967,1.3687,0.9632
2022-06-16 13:00:00.000000,AGLT2,1.1818,2.625,0.9199
2022-06-16 20:00:00.000000,AGLT2,4.7079,1.3586,0.9653
2022-06-16 15:00:00.000000,AGLT2,3.2713,4.5896,0.9574
2022-06-16 21:00:00.000000,AGLT2,6.5721,1.3595,0.9345
2022-06-16 18:00:00.000000,AGLT2,1.3497,1.2571,0.681
2022-06-17 04:00:00.000000,AGLT2,2.7466,1.5135,0.9401
2022-06-16 19:00:00.000000,AGLT2,1.5563,1.3316,0.8563
2022-06-17 02:00:00.000000,AGLT2,0.8804,1.211,0.9908
2022-07-11 00:00:00.000000,AGLT2,7.4431,1.0024,0.988
2022-06-16 16:00:00.000000,AGLT2,4.8404,1.2392,0.939
2022-06-16 22:00:00.000000,AGLT2,3.2537,1.3164,0.9373
2022-06-16 23:00:00.000000,AGLT2,0.9023,2.4737,0.9948
2022-06-17 00:00:00.000000,AGLT2,1.7617,1.0427,0.9819
2022-06-17 05:00:00.000000,AGLT2,0.7861,1.7033,0.3621
2022-06-17 03:00:00.000000,AGLT2,7.1855,2.5099,0.7661
2022-06-17 06:00:00.000000,AGLT2,4.5434,1.6107,0.578
